freq,fwhm,norm,fit_stat,redchi
1.0471285480508996,0.0965768,0.0035424,250.81,1.0195528455284553
1.0587608285836607,0.0981339,0.000729313,251.0,1.0203252032520325
1.070522329115862,0.107052,0.0,251.01,1.0203658536585365
1.0824144851190958,0.108241,0.0,251.01,1.0203658536585365
1.0944387480112365,0.109444,0.0,251.01,1.0203658536585365
1.1065965853335857,0.11066,0.0,251.01,1.0203658536585365
1.1188894809299823,0.111889,0.0,251.01,1.0203658536585365
1.1313189351279025,0.113132,0.0,251.01,1.0203658536585365
1.1438864649215728,0.114389,0.0,251.01,1.0203658536585365
1.1565936041571172,0.115659,0.0,251.01,1.0203658536585365
1.1694419037197599,0.116944,0.0,251.01,1.0203658536585365
1.1824329317231081,0.118243,0.0,251.01,1.0203658536585365
1.1955682737005384,0.119557,0.0,251.01,1.0203658536585365
1.2088495327987077,0.120885,0.0,251.01,1.0203658536585365
1.2222783299732152,0.122228,0.0,251.01,1.0203658536585365
1.2358563041864368,0.123586,0.0,251.01,1.0203658536585365
1.2495851126075586,0.124959,0.0,251.01,1.0203658536585365
1.2634664308148307,0.126347,0.0,251.01,1.0203658536585365
1.2775019530000689,0.12775,0.0,251.01,1.0203658536585365
1.2916933921754286,0.129169,0.0,251.01,1.0203658536585365
1.3060424803824748,0.130604,0.0,251.01,1.0203658536585365
1.3205509689035746,0.132055,0.0,251.01,1.0203658536585365
1.3352206284756383,0.133522,0.0,251.01,1.0203658536585365
1.3500532495062354,0.135005,0.0,251.01,1.0203658536585365
1.3650506422921107,0.136505,0.0,251.01,1.0203658536585365
1.3802146372401272,0.138021,0.0,251.01,1.0203658536585365
1.3955470850906657,0.139555,0.0,251.01,1.0203658536585365
1.4110498571435033,0.141105,0.0,251.01,1.0203658536585365
1.4267248454862032,0.142672,0.0,251.01,1.0203658536585365
1.4425739632250398,0.144257,0.0,251.01,1.0203658536585365
1.4585991447184923,0.14586,0.0,251.01,1.0203658536585365
1.474802345813327,0.14748,0.0,251.01,1.0203658536585365
1.491185544083308,0.149119,0.0,251.01,1.0203658536585365
1.5077507390705542,0.150775,0.0,251.01,1.0203658536585365
1.5244999525295826,0.15245,0.0,251.01,1.0203658536585365
1.5414352286740576,0.154144,0.0,251.01,1.0203658536585365
1.5585586344262863,0.155856,0.0,251.01,1.0203658536585365
1.5758722596694812,0.157587,0.0,251.01,1.0203658536585365
1.593378217502827,0.159338,0.0,251.01,1.0203658536585365
1.6110786444993823,0.161108,0.0,251.01,1.0203658536585365
1.6289757009668435,0.162898,0.0,251.01,1.0203658536585365
1.6470715712112072,0.164707,0.0,251.01,1.0203658536585365
1.6653684638033603,0.166537,0.0,251.01,1.0203658536585365
1.6838686118486341,0.168387,0.0,251.01,1.0203658536585365
1.70257427325935,0.170257,0.0,251.01,1.0203658536585365
1.7214877310303935,0.172149,0.0,251.01,1.0203658536585365
1.7406112935178513,0.174061,0.0,251.01,1.0203658536585365
1.7599472947207409,0.175995,0.0,251.01,1.0203658536585365
1.779498094565872,0.17795,0.0,251.01,1.0203658536585365
1.7992660791958721,0.179927,0.0,251.01,1.0203658536585365
1.81925366126041,0.181925,0.0,251.01,1.0203658536585365
1.839463280210657,0.183946,0.0,251.01,1.0203658536585365
1.8598974025970172,0.18599,0.0,251.01,1.0203658536585365
1.8805585223701655,0.188056,0.0,251.01,1.0203658536585365
1.901449161185431,0.190145,0.0,251.01,1.0203658536585365
1.9225718687105604,0.192257,0.0,251.01,1.0203658536585365
1.9439292229369007,0.194393,0.0,251.01,1.0203658536585365
1.9655238304940383,0.196552,0.0,251.01,1.0203658536585365
1.9873583269679354,0.198736,0.0,251.01,1.0203658536585365
2.0094353772225966,0.200944,0.0,251.01,1.0203658536585365
2.031757675725313,0.203176,0.0,251.01,1.0203658536585365
2.0543279468755165,0.205433,0.0,251.01,1.0203658536585365
2.077148945337289,0.207715,0.0,251.01,1.0203658536585365
2.100223456375563,0.210022,0.0,251.01,1.0203658536585365
2.123554296196061,0.212355,0.0,251.01,1.0203658536585365
2.147144312289006,0.214714,0.0,251.01,1.0203658536585365
2.1709963837766555,0.2171,0.0,251.01,1.0203658536585365
2.1951134217646913,0.219511,0.0,251.01,1.0203658536585365
2.219498369697517,0.22195,0.0,251.01,1.0203658536585365
2.244154203717499,0.224415,0.0,251.01,1.0203658536585365
2.269083933028201,0.226908,0.0,251.01,1.0203658536585365
2.2942906002616517,0.229429,0.0,251.01,1.0203658536585365
2.3197772818496922,0.231978,0.0,251.01,1.0203658536585365
2.3455470883994516,0.234555,0.0,251.01,1.0203658536585365
2.371603165072989,0.23716,0.0,251.01,1.0203658536585365
2.397948691971156,0.239795,0.0,251.01,1.0203658536585365
2.424586884521724,0.242459,0.0,251.01,1.0203658536585365
2.45152099387182,0.245152,0.0,251.01,1.0203658536585365
2.478754307284725,0.247875,0.0,251.01,1.0203658536585365
2.50629014854108,0.250629,0.0,251.01,1.0203658536585365
2.5341318783445423,0.253413,0.0,251.01,1.0203658536585365
2.5622828947319634,0.256228,0.0,251.01,1.0203658536585365
2.5907466334881044,0.259075,0.0,251.01,1.0203658536585365
2.6195265685649725,0.261953,0.0,251.01,1.0203658536585365
2.648626212505812,0.264863,0.0,251.01,1.0203658536585365
2.678049116873801,0.267805,0.0,251.01,1.0203658536585365
2.7077988726855153,0.27078,0.0,251.01,1.0203658536585365
2.737879110849208,0.273788,0.0,251.01,1.0203658536585365
2.7682935026079525,0.276829,0.0,251.01,1.0203658536585365
2.7990457599877123,0.279905,0.0,251.01,1.0203658536585365
2.8301396362503914,0.283014,0.0,251.01,1.0203658536585365
2.8615789263519074,0.286158,0.0,251.01,1.0203658536585365
2.8933674674053647,0.289337,0.0,251.01,1.0203658536585365
2.9255091391493653,0.292551,0.0,251.01,1.0203658536585365
2.9580078644215257,0.295801,0.0,251.01,1.0203658536585365
2.9908676096372515,0.299087,0.0,251.01,1.0203658536585365
3.024092385273832,0.302409,0.0,251.01,1.0203658536585365
3.057686246359914,0.305769,0.0,251.01,1.0203658536585365
3.0916532929704084,0.309165,0.0,251.01,1.0203658536585365
3.1259976707269,0.3126,0.0,251.01,1.0203658536585365
3.1607235713036137,0.316072,0.0,251.01,1.0203658536585365
3.195835232938998,0.319584,0.0,251.01,1.0203658536585365
3.2313369409529997,0.323134,0.0,251.01,1.0203658536585365
3.267233028270078,0.326723,0.0,251.01,1.0203658536585365
3.3035278759480278,0.330353,0.0,251.01,1.0203658536585365
3.3402259137126866,0.334023,0.0,251.01,1.0203658536585365
3.377331620498571,0.337733,0.0,251.01,1.0203658536585365
3.4148495249955215,0.341485,0.0,251.01,1.0203658536585365
3.452784206201428,0.345278,0.0,251.01,1.0203658536585365
3.4911402939810827,0.349114,0.0,251.01,1.0203658536585365
3.52992246963125,0.352992,0.0,251.01,1.0203658536585365
3.5691354664520105,0.356914,0.0,251.01,1.0203658536585365
3.608784070324455,0.360878,0.0,251.01,1.0203658536585365
3.6488731202947875,0.364887,0.0,251.01,1.0203658536585365
3.6894075091649277,0.368941,0.0,251.01,1.0203658536585365
3.73039218408967,0.373039,0.0,251.01,1.0203658536585365
3.771832147180468,0.377183,0.0,251.01,1.0203658536585365
3.8137324561159454,0.381373,0.0,251.01,1.0203658536585365
3.856098224759168,0.38561,0.0,251.01,1.0203658536585365
3.898934623781784,0.389893,0.0,251.01,1.0203658536585365
3.9422468812951004,0.394225,0.0,251.01,1.0203658536585365
3.9860402834881605,0.398604,0.0,251.01,1.0203658536585365
4.030320175272916,0.403032,0.0,251.01,1.0203658536585365
4.075091960936564,0.407509,0.0,251.01,1.0203658536585365
4.120361104801134,0.412036,0.0,251.01,1.0203658536585365
4.166133131890395,0.416613,0.0,251.01,1.0203658536585365
4.21241362860418,0.421241,0.0,251.01,1.0203658536585365
4.259208243400194,0.425921,0.0,251.01,1.0203658536585365
4.3065226874833975,0.430652,0.0,251.01,1.0203658536585365
4.354362735503053,0.393138,1.01324e-05,251.01,1.0203658536585365
4.402734226257512,0.39744,0.0034298,250.94,1.020081300813008
4.451643063406824,0.401096,0.00501488,250.86,1.0197560975609756
4.501095216193276,0.405966,0.00264685,250.91,1.019959349593496
4.551096720169926,0.42073,0.00104871,250.99,1.0202845528455284
4.601653677937228,0.460165,0.0,251.01,1.0203658536585365
4.652772259887852,0.465277,0.0,251.01,1.0203658536585365
4.704458704959767,0.470446,0.0,251.01,1.0203658536585365
4.756719321397685,0.475672,0.0,251.01,1.0203658536585365
4.809560487522986,0.480956,0.0,251.01,1.0203658536585365
4.862988652512174,0.486299,0.0,251.01,1.0203658536585365
4.917010337183984,0.491701,0.0,251.01,1.0203658536585365
4.971632134795246,0.497163,0.0,251.01,1.0203658536585365
5.026860711845576,0.502686,0.0,251.01,1.0203658536585365
5.082702808891011,0.50827,0.0,251.01,1.0203658536585365
5.139165241366684,0.513917,0.0,251.01,1.0203658536585365
5.196254900418639,0.519625,0.0,251.01,1.0203658536585365
5.2539787537448746,0.525398,0.0,251.01,1.0203658536585365
5.312343846445754,0.531234,0.0,251.01,1.0203658536585365
5.371357301883837,0.537136,0.0,251.01,1.0203658536585365
5.431026322553275,0.543103,0.0,251.01,1.0203658536585365
5.491358190958871,0.549136,0.0,251.01,1.0203658536585365
5.5523602705048924,0.555236,0.0,251.01,1.0203658536585365
5.614040006393758,0.561404,0.0,251.01,1.0203658536585365
5.676404926534721,0.56764,0.0,251.01,1.0203658536585365
5.739462642462633,0.573946,0.0,251.01,1.0203658536585365
5.803220850266918,0.580322,0.0,251.01,1.0203658536585365
5.867687331530871,0.586769,0.0,251.01,1.0203658536585365
5.932869954281387,0.593287,0.0,251.01,1.0203658536585365
5.9987766739492345,0.599878,0.0,251.01,1.0203658536585365
6.065415534340013,0.606542,0.0,251.01,1.0203658536585365
6.132794668615875,0.613279,0.0,251.01,1.0203658536585365
6.200922300288177,0.620092,0.0,251.01,1.0203658536585365
6.26980674422113,0.626981,0.0,251.01,1.0203658536585365
6.33945640764663,0.633946,0.0,251.01,1.0203658536585365
6.409879791190342,0.640988,0.0,251.01,1.0203658536585365
6.481085489909176,0.648109,0.0,251.01,1.0203658536585365
6.553082194340318,0.655308,0.0,251.01,1.0203658536585365
6.625878691561884,0.662588,0.0,251.01,1.0203658536585365
6.699483866265369,0.669948,0.0,251.01,1.0203658536585365
6.773906701840011,0.677391,0.0,251.01,1.0203658536585365
6.849156281469203,0.684916,0.0,251.01,1.0203658536585365
6.925241789239067,0.692524,0.0,251.01,1.0203658536585365
7.0021725112593725,0.700217,0.0,251.01,1.0203658536585365
7.079957836796883,0.707996,0.0,251.01,1.0203658536585365
7.158607259421295,0.715861,0.0,251.01,1.0203658536585365
7.238130378163925,0.723813,0.0,251.01,1.0203658536585365
7.318536898689247,0.731854,0.0,251.01,1.0203658536585365
7.399836634479451,0.739984,0.0,251.01,1.0203658536585365
7.482039508032168,0.748204,0.0,251.01,1.0203658536585365
7.565155552071494,0.756516,0.0,251.01,1.0203658536585365
7.649194910772461,0.764919,0.0,251.01,1.0203658536585365
7.734167840999122,0.773417,0.0,251.01,1.0203658536585365
7.820084713556388,0.782008,0.0,251.01,1.0203658536585365
7.906956014455753,0.790696,0.0,251.01,1.0203658536585365
7.994792346195112,0.799479,0.0,251.01,1.0203658536585365
8.083604429052771,0.80836,0.0,251.01,1.0203658536585365
8.173403102395827,0.81734,0.0,251.01,1.0203658536585365
8.264199326003121,0.82642,0.0,251.01,1.0203658536585365
8.356004181402835,0.8356,0.0,251.01,1.0203658536585365
8.448828873224988,0.785702,0.000929693,251.0,1.0203252032520325
8.542684730568942,0.771364,0.00948808,250.73,1.0192276422764228
8.637583208386094,0.779309,0.016105,250.32,1.0175609756097561
8.733535888877936,0.786928,0.0205617,249.98,1.0161788617886178
8.830554482909648,0.795393,0.0221421,249.92,1.0159349593495934
8.928650831439386,0.80365,0.0165721,250.16,1.016910569105691
9.027836906963444,0.819119,0.0153873,250.38,1.0178048780487805
9.128124814977493,0.823731,0.0155445,250.49,1.0182520325203253
9.229526795454028,0.841006,0.013876,250.54,1.0184552845528454
9.332055224336228,0.841763,0.0136095,250.56,1.0185365853658537
9.435722615048434,0.851221,0.0122346,250.65,1.0189024390243904
9.54054162002339,0.906125,0.0107714,250.8,1.0195121951219512
9.646525032246434,1.02021,0.010214,250.9,1.019918699186992
9.753685786816883,1.03968,0.0104377,250.93,1.020040650406504
9.862036962526732,1.03612,0.011696,250.9,1.019918699186992
9.971591783456889,1.07611,0.0138007,250.75,1.0193089430894309
10.082363620591163,0.909598,0.0161264,250.4,1.0178861788617886
10.194365993448185,0.917497,0.0200843,249.91,1.0158943089430894
10.307612571731394,0.927685,0.0238187,249.51,1.0142682926829267
10.422117176997459,0.938364,0.0278354,249.43,1.0139430894308943
10.537893784343142,0.948602,0.0228009,249.89,1.0158130081300814
10.654956524110943,0.963879,0.0134154,250.58,1.0186178861788617
10.7733196836137,1.01484,0.000501403,251.01,1.0203658536585365
10.892997708878294,1.0893,0.0,251.01,1.0203658536585365
11.014005206408806,1.1014,0.0,251.01,1.0203658536585365
11.13635694496919,1.11364,0.0,251.01,1.0203658536585365
11.260067857385788,1.12601,0.0,251.01,1.0203658536585365
11.38515304236985,1.13852,0.0,251.01,1.0203658536585365
11.511627766360313,1.15116,0.0,251.01,1.0203658536585365
11.639507465387025,1.16395,0.0,251.01,1.0203658536585365
11.768807746954717,1.17688,0.0,251.01,1.0203658536585365
11.899544391947854,1.18995,0.0,251.01,1.0203658536585365
12.031733356556671,1.20317,0.0,251.01,1.0203658536585365
12.165390774224598,1.21654,0.0,251.01,1.0203658536585365
12.300532957617323,1.23005,0.0,251.01,1.0203658536585365
12.437176400613707,1.24372,0.0,251.01,1.0203658536585365
12.575337780318868,1.25753,0.0,251.01,1.0203658536585365
12.715033959099575,1.2715,0.0,251.01,1.0203658536585365
12.856281986642266,1.28563,0.0,251.01,1.0203658536585365
12.999099102033945,1.29991,0.0,251.01,1.0203658536585365
13.143502735866187,1.31435,0.0,251.01,1.0203658536585365
13.289510512362487,1.32895,0.0,251.01,1.0203658536585365
13.4371402515293,1.34371,0.0,251.01,1.0203658536585365
13.58640997133093,1.35864,0.0,251.01,1.0203658536585365
13.73733788988859,1.37373,0.0,251.01,1.0203658536585365
13.88994242770389,1.38899,0.0,251.01,1.0203658536585365
14.044242209907045,1.40442,0.0,251.01,1.0203658536585365
14.200256068530011,1.42003,0.0,251.01,1.0203658536585365
14.35800304480494,1.4358,0.0,251.01,1.0203658536585365
14.517502391488105,1.45175,0.0,251.01,1.0203658536585365
14.678773575209679,1.46788,0.0,251.01,1.0203658536585365
14.841836278849597,1.48418,0.0,251.01,1.0203658536585365
15.00671040393983,1.50067,0.0,251.01,1.0203658536585365
15.173416073093307,1.51734,0.0,251.01,1.0203658536585365
15.341973632459885,1.5342,0.0,251.01,1.0203658536585365
15.512403654209539,1.55124,0.0,251.01,1.0203658536585365
15.684726939043165,1.56847,0.0,251.01,1.0203658536585365
15.858964518731268,1.5859,0.0,251.01,1.0203658536585365
16.03513765868087,1.60351,0.0,251.01,1.0203658536585365
16.213267860530888,1.62133,0.0,251.01,1.0203658536585365
16.393376864776396,1.63934,0.0,251.01,1.0203658536585365
16.57548665342203,1.65755,0.0,251.01,1.0203658536585365
16.75961945266481,1.67596,0.0,251.01,1.0203658536585365
16.945797735606863,1.69458,0.0,251.01,1.0203658536585365
17.13404422499819,1.7134,0.0,251.01,1.0203658536585365
17.324381896009932,1.73244,0.0,251.01,1.0203658536585365
17.5168339790385,1.75168,0.0,251.01,1.0203658536585365
17.711423962540767,1.77114,0.0,251.01,1.0203658536585365
17.908175595900808,1.79082,0.0,251.01,1.0203658536585365
18.10711289232847,1.81071,0.0,251.01,1.0203658536585365
18.308260131790135,1.83083,0.0,251.01,1.0203658536585365
18.511641863972084,1.85116,0.0,251.01,1.0203658536585365
18.71728291127668,1.87173,0.0,251.01,1.0203658536585365
18.92520837185198,1.89252,0.0,251.01,1.0203658536585365
19.135443622654865,1.91354,0.0,251.01,1.0203658536585365
19.34801432254828,1.9348,0.0,251.01,1.0203658536585365
19.562946415432855,1.95629,0.0,251.01,1.0203658536585365
19.780266133413306,1.97803,0.0,251.01,1.0203658536585365
20.000000000000004,2.0,0.0,251.01,1.0203658536585365
