freq,fwhm,norm,fit_stat,redchi
1.0471285480508996,0.104713,0.0,297.3,1.2085365853658536
1.0587608285836607,0.105876,0.0,297.3,1.2085365853658536
1.070522329115862,0.107052,0.0,297.3,1.2085365853658536
1.0824144851190958,0.108241,0.0,297.3,1.2085365853658536
1.0944387480112365,0.109444,0.0,297.3,1.2085365853658536
1.1065965853335857,0.11066,0.0,297.3,1.2085365853658536
1.1188894809299823,0.111889,0.0,297.3,1.2085365853658536
1.1313189351279025,0.113132,0.0,297.3,1.2085365853658536
1.1438864649215728,0.114389,0.0,297.3,1.2085365853658536
1.1565936041571172,0.115659,0.0,297.3,1.2085365853658536
1.1694419037197599,0.116944,0.0,297.3,1.2085365853658536
1.1824329317231081,0.118243,0.0,297.3,1.2085365853658536
1.1955682737005384,0.119557,0.0,297.3,1.2085365853658536
1.2088495327987077,0.120885,0.0,297.3,1.2085365853658536
1.2222783299732152,0.122228,0.0,297.3,1.2085365853658536
1.2358563041864368,0.123586,0.0,297.3,1.2085365853658536
1.2495851126075586,0.124959,0.0,297.3,1.2085365853658536
1.2634664308148307,0.126347,0.0,297.3,1.2085365853658536
1.2775019530000689,0.12775,0.0,297.3,1.2085365853658536
1.2916933921754286,0.129169,0.0,297.3,1.2085365853658536
1.3060424803824748,0.130604,0.0,297.3,1.2085365853658536
1.3205509689035746,0.132055,0.0,297.3,1.2085365853658536
1.3352206284756383,0.133522,0.0,297.3,1.2085365853658536
1.3500532495062354,0.135005,0.0,297.3,1.2085365853658536
1.3650506422921107,0.136505,0.0,297.3,1.2085365853658536
1.3802146372401272,0.138021,0.0,297.3,1.2085365853658536
1.3955470850906657,0.139555,0.0,297.3,1.2085365853658536
1.4110498571435033,0.141105,0.0,297.3,1.2085365853658536
1.4267248454862032,0.142672,0.0,297.3,1.2085365853658536
1.4425739632250398,0.144257,0.0,297.3,1.2085365853658536
1.4585991447184923,0.14586,0.0,297.3,1.2085365853658536
1.474802345813327,0.14748,0.0,297.3,1.2085365853658536
1.491185544083308,0.149119,0.0,297.3,1.2085365853658536
1.5077507390705542,0.150775,0.0,297.3,1.2085365853658536
1.5244999525295826,0.15245,0.0,297.3,1.2085365853658536
1.5414352286740576,0.154144,0.0,297.3,1.2085365853658536
1.5585586344262863,0.155856,0.0,297.3,1.2085365853658536
1.5758722596694812,0.157587,0.0,297.3,1.2085365853658536
1.593378217502827,0.159338,0.0,297.3,1.2085365853658536
1.6110786444993823,0.161108,0.0,297.3,1.2085365853658536
1.6289757009668435,0.162898,0.0,297.3,1.2085365853658536
1.6470715712112072,0.164707,0.0,297.3,1.2085365853658536
1.6653684638033603,0.166537,0.0,297.3,1.2085365853658536
1.6838686118486341,0.168387,0.0,297.3,1.2085365853658536
1.70257427325935,0.170257,0.0,297.3,1.2085365853658536
1.7214877310303935,0.172149,0.0,297.3,1.2085365853658536
1.7406112935178513,0.174061,0.0,297.3,1.2085365853658536
1.7599472947207409,0.175995,0.0,297.3,1.2085365853658536
1.779498094565872,0.17795,0.0,297.3,1.2085365853658536
1.7992660791958721,0.179927,0.0,297.3,1.2085365853658536
1.81925366126041,0.181925,0.0,297.3,1.2085365853658536
1.839463280210657,0.183946,0.0,297.3,1.2085365853658536
1.8598974025970172,0.18599,0.0,297.3,1.2085365853658536
1.8805585223701655,0.188056,0.0,297.3,1.2085365853658536
1.901449161185431,0.190145,0.0,297.3,1.2085365853658536
1.9225718687105604,0.192257,0.0,297.3,1.2085365853658536
1.9439292229369007,0.194393,0.0,297.3,1.2085365853658536
1.9655238304940383,0.196552,0.0,297.3,1.2085365853658536
1.9873583269679354,0.198736,0.0,297.3,1.2085365853658536
2.0094353772225966,0.200944,0.0,297.3,1.2085365853658536
2.031757675725313,0.203176,0.0,297.3,1.2085365853658536
2.0543279468755165,0.205433,0.0,297.3,1.2085365853658536
2.077148945337289,0.207715,0.0,297.3,1.2085365853658536
